Freq.	V(n002)
1.72907446261574e-003,-1.15930578979324e-007,-9.33700882792359e-003
1.74110112659226e-003,-1.17538074314574e-007,-9.40195612305503e-003
1.75321144263208e-003,-1.17193007083899e-007,-9.46735287129581e-003
1.76540599258132e-003,-1.18845581836078e-007,-9.53320232524765e-003
1.77768536233315e-003,-1.19533826215712e-007,-9.59951263036191e-003
1.79005014185596e-003,-1.25182730267459e-007,-9.66628052318393e-003
1.80250092522167e-003,-1.23943164437626e-007,-9.73351741598501e-003
1.81503831063433e-003,-1.26677402182170e-007,-9.80121678289743e-003
1.82766290045881e-003,-1.29436059592375e-007,-9.86938839898445e-003
1.84037530124976e-003,-1.30244619255343e-007,-9.93803878028216e-003
1.85317612378075e-003,-1.32065539551382e-007,-1.00071597812056e-002
1.86606598307363e-003,-1.32924570186311e-007,-1.00767676884673e-002
1.87904549842804e-003,-1.36771649562157e-007,-1.01468543552613e-002
1.89211529345121e-003,-1.35707662692556e-007,-1.02174344468013e-002
1.90527599608789e-003,-1.40594854119904e-007,-1.02884998081258e-002
1.91852823865054e-003,-1.40571709296004e-007,-1.03600651080460e-002
1.93187265784971e-003,-1.42550590293130e-007,-1.04321221961614e-002
1.94530989482459e-003,-1.45544666083745e-007,-1.05046841011759e-002
1.95884059517387e-003,-1.48566713158366e-007,-1.05777491958206e-002
1.97246540898673e-003,-1.49642255565772e-007,-1.06513239962983e-002
1.98618499087409e-003,-1.51734063170580e-007,-1.07254101274475e-002
2.00000000000002e-003,-1.52867620484115e-007,-1.08000124770310e-002
2.01391110011345e-003,-1.55018181670302e-007,-1.08751310426071e-002
2.02791895958007e-003,-1.59173717595325e-007,-1.09507723366830e-002
2.04202425141440e-003,-1.59409798464052e-007,-1.10269396236154e-002
2.05622765331215e-003,-1.63626710942595e-007,-1.11036394071957e-002
2.07052984768277e-003,-1.63925004434794e-007,-1.11808716974818e-002
2.08493152168226e-003,-1.68204877857040e-007,-1.12586397412362e-002
2.09943336724615e-003,-1.68567173764593e-007,-1.13369533193289e-002
2.11403608112278e-003,-1.70936920806161e-007,-1.14158075387488e-002
2.12874036490674e-003,-1.75314649363505e-007,-1.14952089132182e-002
2.14354692507261e-003,-1.77751070973643e-007,-1.15751655901760e-002
2.15845647300887e-003,-1.80221476449419e-007,-1.16556775670220e-002
2.17346972505214e-003,-1.80751377296283e-007,-1.17367481033178e-002
2.18858740252150e-003,-1.84278699199198e-007,-1.18183837061803e-002
2.20381023175324e-003,-1.86854019650138e-007,-1.19005876378290e-002
2.21913894413571e-003,-1.88477812133051e-007,-1.19833631551782e-002
2.23457427614446e-003,-1.92112969960436e-007,-1.20667135110354e-002
2.25011696937764e-003,-1.93810195982549e-007,-1.21506452246449e-002
2.26576777059162e-003,-1.96532295758991e-007,-1.22351582918945e-002
2.28152743173687e-003,-1.99292445006007e-007,-1.23202608563805e-002
2.29739670999409e-003,-2.03078518161305e-007,-1.24059529166911e-002
2.31337636781060e-003,-2.06903818231873e-007,-1.24922458733294e-002
2.32946717293693e-003,-2.09781120735942e-007,-1.25791348423950e-002
2.34566989846378e-003,-2.12698637625960e-007,-1.26666295931458e-002
2.36198532285908e-003,-2.13682006726804e-007,-1.27547350138136e-002
2.37841423000546e-003,-2.17668904945624e-007,-1.28434478402720e-002
2.39495740923788e-003,-2.20710431460658e-007,-1.29327843627613e-002
2.41161565538154e-003,-2.22806908356294e-007,-1.30227413244176e-002
2.42838976879012e-003,-2.26921143131604e-007,-1.31133170923570e-002
2.44528055538416e-003,-2.31079144876425e-007,-1.32045263255242e-002
2.46228882668986e-003,-2.34294015048906e-007,-1.32963722823183e-002
2.47941539987800e-003,-2.37553744773221e-007,-1.33888565896952e-002
2.49666109780325e-003,-2.38884034549815e-007,-1.34819841360518e-002
2.51402674904368e-003,-2.44210248662954e-007,-1.35757565406432e-002
2.53151318794059e-003,-2.47608448104513e-007,-1.36701852117743e-002
2.54912125463855e-003,-2.51054000849016e-007,-1.37652685179336e-002
2.56685179512583e-003,-2.53560232076396e-007,-1.38610146029224e-002
2.58470566127501e-003,-2.55127768598711e-007,-1.39574267236639e-002
2.60268371088389e-003,-2.60694592075208e-007,-1.40545081290944e-002
2.62078680771675e-003,-2.62361691555429e-007,-1.41522653457243e-002
2.63901582154582e-003,-2.67041950909610e-007,-1.42506999907992e-002
2.65737162819305e-003,-2.71773855789727e-007,-1.43498218397766e-002
2.67585510957225e-003,-2.76557885466631e-007,-1.44496292642117e-002
2.69446715373141e-003,-2.80407543517822e-007,-1.45501336648726e-002
2.71320865489537e-003,-2.82336106902294e-007,-1.46513399287902e-002
2.73208051350882e-003,-2.88269030580756e-007,-1.47532496744213e-002
2.75108363627952e-003,-2.92282180721318e-007,-1.48558661686404e-002
2.77021893622188e-003,-2.94376453181565e-007,-1.49591975537470e-002
2.78948733270084e-003,-2.99489986827302e-007,-1.50632487065849e-002
2.80888975147603e-003,-3.03673489283279e-007,-1.51680196339407e-002
2.82842712474622e-003,-3.07915485918810e-007,-1.52735217332262e-002
2.84810039119418e-003,-3.11229252726606e-007,-1.53797582630825e-002
2.86791049603169e-003,-3.17565295214704e-007,-1.54867292165008e-002
2.88785839104503e-003,-3.21000072591448e-007,-1.55944508884552e-002
2.90794503464065e-003,-3.24496375992869e-007,-1.57029167599190e-002
2.92817139189128e-003,-3.29042992124859e-007,-1.58121431135462e-002
2.94853843458224e-003,-3.34640376151648e-007,-1.59221250639632e-002
2.96904714125813e-003,-3.39314588246996e-007,-1.60328707569971e-002
2.98969849726991e-003,-3.44054116175411e-007,-1.61443883330772e-002
3.01049349482217e-003,-3.47872381538914e-007,-1.62566826793818e-002
3.03143313302083e-003,-3.54720033547087e-007,-1.63697554169535e-002
3.05251841792116e-003,-3.58673290301258e-007,-1.64836146991357e-002
3.07375036257606e-003,-3.62695710554672e-007,-1.65982702910582e-002
3.09512998708482e-003,-3.69750283149473e-007,-1.67137189301293e-002
3.11665831864204e-003,-3.73913416149337e-007,-1.68299720268186e-002
3.13833639158704e-003,-3.78148480268714e-007,-1.69470344607993e-002
3.16016524745355e-003,-3.85418643720017e-007,-1.70649062262557e-002
3.18214593501972e-003,-3.89800644356329e-007,-1.71836052476695e-002
3.20427951035853e-003,-3.95244922143439e-007,-1.73031266319661e-002
3.22656703688855e-003,-4.00765313340080e-007,-1.74234817801932e-002
3.24900958542498e-003,-4.06362535406067e-007,-1.75446690639059e-002
3.27160823423117e-003,-4.12038071477262e-007,-1.76667031391023e-002
3.29436406907034e-003,-4.18780057348778e-007,-1.77895807468743e-002
3.31727818325781e-003,-4.23627826262316e-007,-1.79133214346203e-002
3.34035167771352e-003,-4.29544251357846e-007,-1.80379170540460e-002
3.36358566101490e-003,-4.34555860486482e-007,-1.81633806367975e-002
3.38698124945015e-003,-4.41626006064696e-007,-1.82897138051221e-002
3.41053956707187e-003,-4.49768803039341e-007,-1.84169312170296e-002
3.43426174575106e-003,-4.55035094934211e-007,-1.85450296240100e-002
3.45814892523151e-003,-4.61376226283521e-007,-1.86740204168220e-002
3.48220225318454e-003,-4.66818488670980e-007,-1.88039101134657e-002
3.50642288526419e-003,-4.74325469820011e-007,-1.89347035928681e-002
3.53081198516267e-003,-4.79948295793379e-007,-1.90664024920453e-002
3.55537072466633e-003,-4.87638382499058e-007,-1.91990182014723e-002
3.58010028371194e-003,-4.94434607995026e-007,-1.93325572414230e-002
3.60500185044337e-003,-5.01325924868950e-007,-1.94670293803980e-002
3.63007662126869e-003,-5.08313155692431e-007,-1.96024313615037e-002
3.65532580091765e-003,-5.14410681554588e-007,-1.97387794714290e-002
3.68075060249955e-003,-5.20607163818591e-007,-1.98760769648456e-002
3.70635224756154e-003,-5.28878489332829e-007,-2.00143222087562e-002
3.73213196614728e-003,-5.36263981660776e-007,-2.01535282374933e-002
3.75809099685610e-003,-5.42765744962836e-007,-2.02937145924393e-002
3.78423058690244e-003,-5.52334051485641e-007,-2.04348682367892e-002
3.81055199217581e-003,-5.59045861729030e-007,-2.05770022119807e-002
3.83705647730111e-003,-5.66852879967979e-007,-2.07201295362995e-002
3.86374531569944e-003,-5.74768223054086e-007,-2.08642404413894e-002
3.89061978964920e-003,-5.80820058160146e-007,-2.10093707578088e-002
3.91768119034777e-003,-5.88958354748691e-007,-2.11555009346945e-002
3.94493081797350e-003,-5.98198079251774e-007,-2.13026537725994e-002
3.97236998174820e-003,-6.07552213511975e-007,-2.14508162463379e-002
4.00000000000006e-003,-6.15048864906085e-007,-2.16000209297137e-002
4.02782220022694e-003,-6.23651297191302e-007,-2.17502613016277e-002
4.05583791916018e-003,-6.33361127548192e-007,-2.19015438758050e-002
4.08404850282884e-003,-6.42205417055346e-007,-2.20538816847529e-002
4.11245530662433e-003,-6.51173295753212e-007,-2.22072812397778e-002
4.14105969536558e-003,-6.60266052948091e-007,-2.23617425408741e-002
4.16986304336455e-003,-6.70473621006180e-007,-2.25172851268106e-002
4.19886673449234e-003,-6.78834531727448e-007,-2.26739024914798e-002
4.22807216224559e-003,-6.87326041335892e-007,-2.28316109142415e-002
4.25748072981351e-003,-6.98911928570489e-007,-2.29904103872487e-002
4.28709385014524e-003,-7.08658004226627e-007,-2.31503302354972e-002
4.31691294601778e-003,-7.17551951857443e-007,-2.33113509150953e-002
4.34693945010430e-003,-7.26584063526693e-007,-2.34734952216571e-002
4.37717480504303e-003,-7.38717994553057e-007,-2.36367598902204e-002
4.40762046350651e-003,-7.48032414098786e-007,-2.38011775057388e-002
4.43827788827145e-003,-7.57489586919135e-007,-2.39667220050838e-002
4.46914855228895e-003,-7.67093275820678e-007,-2.41334292140349e-002
4.50023393875531e-003,-7.79806598041394e-007,-2.43012860967371e-002
4.53153554118327e-003,-7.89707934381840e-007,-2.44703187248132e-002
4.56305486347377e-003,-8.02723268596847e-007,-2.46405205678453e-002
4.59479341998822e-003,-8.13917669855734e-007,-2.48119046673064e-002
4.62675273562123e-003,-8.24281294258786e-007,-2.49844873049167e-002
4.65893434587390e-003,-8.34803248723170e-007,-2.51582684778564e-002
4.69133979692759e-003,-8.46473310378586e-007,-2.53332579539175e-002
4.72397064571820e-003,-8.61268540704421e-007,-2.55094622410048e-002
4.75682846001096e-003,-8.72279214494071e-007,-2.56868943869213e-002
4.78991481847580e-003,-8.83457615719650e-007,-2.58655641508018e-002
4.82323131076312e-003,-8.95793411583206e-007,-2.60454780434623e-002
4.85677953758027e-003,-9.08300683227987e-007,-2.62266328109217e-002
4.89056111076836e-003,-9.20983030489547e-007,-2.64090545082799e-002
4.92457765337975e-003,-9.33842279805072e-007,-2.65927431355284e-002
4.95883079975603e-003,-9.44906488331849e-007,-2.67777149831867e-002
4.99332219560654e-003,-9.60101900303285e-007,-2.69639635192024e-002
5.02805349808740e-003,-9.74494680281274e-007,-2.71515115569687e-002
5.06302637588121e-003,-9.89074700875629e-007,-2.73403656072024e-002
5.09824250927714e-003,-1.00088220834796e-006,-2.75305354499443e-002
5.13370359025171e-003,-1.01485678748791e-006,-2.77220243265151e-002
5.16941132255006e-003,-1.02902645494156e-006,-2.79148452706725e-002
5.20536742176783e-003,-1.04339445760086e-006,-2.81090145668511e-002
5.24157361543355e-003,-1.05796189383590e-006,-2.83045191874716e-002
5.27803164309167e-003,-1.07273377525814e-006,-2.85013982152004e-002
5.31474325638614e-003,-1.08573631423450e-006,-2.86996386289764e-002
5.35171021914455e-003,-1.10388569522452e-006,-2.88992632041703e-002
5.38893430746286e-003,-1.11829711300011e-006,-2.91002752270637e-002
5.42641730979079e-003,-1.13292366842814e-006,-2.93026877121603e-002
5.46416102701768e-003,-1.14974179527287e-006,-2.95064908820670e-002
5.50216727255908e-003,-1.16579489792438e-006,-2.97117303432054e-002
5.54043787244380e-003,-1.18108402942415e-006,-2.99183898111794e-002
5.57897466540173e-003,-1.19857600341620e-006,-3.01264953308921e-002
5.61777950295210e-003,-1.21531000534108e-006,-3.03360371418484e-002
5.65685424949249e-003,-1.23326520380965e-006,-3.05470380353869e-002
5.69620078238840e-003,-1.24948268300613e-006,-3.07595110494639e-002
5.73582099206342e-003,-1.26791507424017e-006,-3.09734594270067e-002
5.77571678209010e-003,-1.28461606832890e-006,-3.11888962095859e-002
5.81589006928135e-003,-1.30353916738575e-006,-3.14058344106068e-002
5.85634278378262e-003,-1.32172508623982e-006,-3.16242805544654e-002
5.89707686916452e-003,-1.33819033415293e-006,-3.18442509292724e-002
5.93809428251631e-003,-1.35886239864591e-006,-3.20657455132994e-002
5.97939699453987e-003,-1.37683276339170e-006,-3.22887773594540e-002
6.02098698964439e-003,-1.39605486882208e-006,-3.25133562238356e-002
6.06286626604171e-003,-1.41554625217632e-006,-3.27395081651737e-002
6.10503683584236e-003,-1.43432169560102e-006,-3.29672266734109e-002
6.14750072515217e-003,-1.45534872546539e-006,-3.31965377924049e-002
6.19025997416968e-003,-1.47566724265538e-006,-3.34274350195773e-002
6.23331663728412e-003,-1.49626965312632e-006,-3.36599411493902e-002
6.27667278317413e-003,-1.51715949981996e-006,-3.38940626955868e-002
6.32033049490715e-003,-1.53834095924136e-006,-3.41298126857023e-002
6.36429187003948e-003,-1.55883107583598e-006,-3.43672074080525e-002
6.40855902071711e-003,-1.58159596134727e-006,-3.46062533646761e-002
6.45313407377714e-003,-1.60367661691691e-006,-3.48469538241449e-002
6.49801917085002e-003,-1.62507862503245e-006,-3.50893348416236e-002
6.54321646846239e-003,-1.64876762397528e-006,-3.53333964051226e-002
6.58872813814072e-003,-1.67178628411587e-006,-3.55791580679011e-002
6.63455636651567e-003,-1.69611440483990e-006,-3.58266361063167e-002
6.68070335542710e-003,-1.71879324857576e-006,-3.60758337894348e-002
6.72717132202986e-003,-1.74180146234039e-006,-3.63267543660314e-002
6.77396249890036e-003,-1.76613372311918e-006,-3.65794369145725e-002
6.82107913414380e-003,-1.79179102418076e-006,-3.68338553798328e-002
6.86852349150218e-003,-1.81680670604671e-006,-3.70900586234531e-002
6.91629785046307e-003,-1.84118407828407e-006,-3.73480433885930e-002
6.96440450636914e-003,-1.86789048610866e-006,-3.76078226900350e-002
7.01284577052843e-003,-1.89396720925758e-006,-3.78693965404714e-002
7.06162397032539e-003,-1.92040905105253e-006,-3.81328007613998e-002
7.11074144933272e-003,-1.94623268655881e-006,-3.83980386140277e-002
7.16020056742394e-003,-1.97440472428215e-006,-3.86651133421159e-002
7.21000370088680e-003,-2.00196964742081e-006,-3.89340542707087e-002
7.26015324253745e-003,-2.02991890634154e-006,-3.92048613954028e-002
7.31065160183537e-003,-2.05727107100137e-006,-3.94775542619694e-002
7.36150120499916e-003,-2.08699331696903e-006,-3.97521393706808e-002
7.41270449512313e-003,-2.11612941187427e-006,-4.00286362762850e-002
7.46426393229463e-003,-2.14567240688092e-006,-4.03070580018010e-002
7.51618199371226e-003,-2.17562828950387e-006,-4.05874208316238e-002
7.56846117380494e-003,-2.20600137511390e-006,-4.08697247656999e-002
7.62110398435167e-003,-2.23778631278668e-006,-4.11539958544153e-002
7.67411295460229e-003,-2.26901294532852e-006,-4.14402373639281e-002
7.72749063139894e-003,-2.30067680802906e-006,-4.17284818584267e-002
7.78123957929846e-003,-2.33278210729064e-006,-4.20187260809662e-002
7.83536238069559e-003,-2.36336178330824e-006,-4.23109993530995e-002
7.88986163594705e-003,-2.39735642358940e-006,-4.26052886232226e-002
7.94473996349647e-003,-2.43082490171808e-006,-4.29016297362387e-002
8.00000000000018e-003,-2.46476100274781e-006,-4.32000357148381e-002
8.05564440045394e-003,-2.50015819159093e-006,-4.35005163246817e-002
8.11167583832042e-003,-2.53406051249054e-006,-4.38030846080873e-002
8.16809700565774e-003,-2.56845057024839e-006,-4.41077633534034e-002
8.22491061324872e-003,-2.60432092235663e-006,-4.44145525555092e-002
8.28211939073121e-003,-2.64266725942524e-006,-4.47234782642623e-002
8.33972608672917e-003,-2.67954647226010e-006,-4.50345535274085e-002
8.39773346898474e-003,-2.71595328036451e-006,-4.53477946243738e-002
8.45614432449124e-003,-2.75288289506588e-006,-4.56632210913407e-002
8.51496145962708e-003,-2.79231492314619e-006,-4.59808264040069e-002
8.57418770029055e-003,-2.83129722075130e-006,-4.63006496605310e-002
8.63382589203562e-003,-2.87082327693262e-006,-4.66226941125343e-002
8.69387890020867e-003,-2.90991492773276e-006,-4.69469890772609e-002
8.75434961008613e-003,-2.95252580813276e-006,-4.72735182488286e-002
8.81524092701310e-003,-2.99175677380904e-006,-4.76023402886593e-002
8.87655577654298e-003,-3.03649856158087e-006,-4.79334356067797e-002
8.93829710457798e-003,-3.07787405381854e-006,-4.82668368207773e-002
9.00046787751070e-003,-3.12082920392906e-006,-4.86025634447391e-002
9.06307108236661e-003,-3.16438315264618e-006,-4.89406187409113e-002
9.12610972694762e-003,-3.20755805420875e-006,-4.92810287699033e-002
9.18958683997651e-003,-3.25134944305143e-006,-4.96238065536589e-002
9.25350547124253e-003,-3.29675294234719e-006,-4.99689651139582e-002
9.31786869174788e-003,-3.34476556488689e-006,-5.03165272430807e-002
9.38267959385527e-003,-3.39045831866477e-006,-5.06665059970375e-002
9.44794129143648e-003,-3.43877746007933e-006,-5.10189176315286e-002
9.51365692002201e-003,-3.48578210332154e-006,-5.13737784540144e-002
9.57982963695167e-003,-3.53543258570090e-006,-5.17311144962066e-002
9.64646262152633e-003,-3.58378782367824e-006,-5.20909388089883e-002
9.71355907516062e-003,-3.63381822383307e-006,-5.24532578883956e-002
9.78112222153680e-003,-3.68356010605468e-006,-5.28181010581851e-002
9.84915530675958e-003,-3.73598454718207e-006,-5.31854780708992e-002
9.91766159951215e-003,-3.78813974152948e-006,-5.35554117426339e-002
9.98664439121315e-003,-3.84102296999777e-006,-5.39279183517189e-002
1.00561069961749e-002,-3.89464370326452e-006,-5.43030109255720e-002
1.01260527517625e-002,-3.94802685636069e-006,-5.46807220391635e-002
1.01964850185544e-002,-4.00414410313658e-006,-5.50610614443869e-002
1.02674071805035e-002,-4.06004142854318e-006,-5.54440324166427e-002
1.03388226451002e-002,-4.11770800578663e-006,-5.58296772827731e-002
1.04107348435357e-002,-4.17517803891586e-006,-5.62180025690710e-002
1.04831472308672e-002,-4.23246415194399e-006,-5.66090375874993e-002
1.05560632861834e-002,-4.29154870514064e-006,-5.70027758113416e-002
1.06294865127724e-002,-4.35047260170281e-006,-5.73992661066634e-002
1.07034204382892e-002,-4.41220739604485e-006,-5.77985117106334e-002
1.07778686149258e-002,-4.47380189942924e-006,-5.82005289271158e-002
1.08528346195817e-002,-4.53724441822861e-006,-5.86053470547451e-002
1.09283220540355e-002,-4.59958305004058e-006,-5.90129758840143e-002
1.10043345451182e-002,-4.66280641850962e-006,-5.94234447135187e-002
1.10808757448877e-002,-4.72988823538309e-006,-5.98367665502400e-002
1.11579493308035e-002,-4.79491612767656e-006,-6.02529609759974e-002
1.12355590059043e-002,-4.86185415462129e-006,-6.06720572754462e-002
1.13137084989851e-002,-4.92972658314011e-006,-6.10940684827503e-002
1.13924015647769e-002,-4.99854474893082e-006,-6.15190043684083e-002
1.14716419841269e-002,-5.06832543325226e-006,-6.19469072717508e-002
1.15514335641803e-002,-5.13907869406906e-006,-6.23777771925996e-002
1.16317801385628e-002,-5.21082060771782e-006,-6.28116499565206e-002
1.17126855675653e-002,-5.28356367866491e-006,-6.32485385908574e-002
1.17941537383291e-002,-5.35732272769345e-006,-6.36884691505110e-002
1.18761885650327e-002,-5.43112365233044e-006,-6.41314579269943e-002
1.19587939890798e-002,-5.50695601665833e-006,-6.45775277037839e-002
1.20419739792889e-002,-5.58483407060647e-006,-6.50266980218304e-002
1.21257325320835e-002,-5.66378588433609e-006,-6.54789949433022e-002
1.22100736716848e-002,-5.74185113216894e-006,-6.59344380242797e-002
1.22950014503044e-002,-5.82200643363229e-006,-6.63930435266413e-002
1.23805199483395e-002,-5.90328156283119e-006,-6.68548440264581e-002
1.24666332745684e-002,-5.98568995578095e-006,-6.73198492941663e-002
1.25533455663484e-002,-6.06925099550942e-006,-6.77881016690256e-002
1.26406609898144e-002,-6.15496421010585e-006,-6.82596011430511e-002
1.27285837400791e-002,-6.23988641223151e-006,-6.87343868218783e-002
1.28171180414343e-002,-6.32600788841401e-006,-6.92124749742857e-002
1.29062681475544e-002,-6.41531908823176e-006,-6.96938818686102e-002
1.29960383417001e-002,-6.50487690143717e-006,-7.01786433539039e-002
1.30864329369249e-002,-6.59617907341552e-006,-7.06667789593403e-002
1.31774562762816e-002,-6.68775867200739e-006,-7.11582952104567e-002
1.32691127330315e-002,-6.77963996357687e-006,-7.16532507310734e-002
1.33614067108543e-002,-6.87529134458422e-006,-7.21516389786090e-002
1.34543426440598e-002,-6.97127334465350e-006,-7.26534762656631e-002
1.35479249978008e-002,-7.07007906380345e-006,-7.31588179383676e-002
1.36421582682877e-002,-7.16728272528419e-006,-7.36676835751373e-002
1.37370469830045e-002,-7.26734534345632e-006,-7.41800894226684e-002
1.38325957009263e-002,-7.36929639143168e-006,-7.46960485164093e-002
1.39288090127384e-002,-7.47266313722371e-006,-7.52155934290632e-002
1.40256915410570e-002,-7.57697508510160e-006,-7.57387665041053e-002
1.41232479406509e-002,-7.68274166371371e-006,-7.62655709938290e-002
1.42214828986655e-002,-7.78949090575526e-006,-7.67960394710982e-002
1.43204011348480e-002,-7.89823167325309e-006,-7.73302012388169e-002
1.44200074017737e-002,-8.00848854758099e-006,-7.78680693284902e-002
1.45203064850750e-002,-8.12028676623442e-006,-7.84096893361347e-002
1.46213032036709e-002,-8.23315006291495e-006,-7.89550677796184e-002
1.47230024099984e-002,-8.34858409276538e-006,-7.95042437277117e-002
1.48254089902464e-002,-8.46463595103757e-006,-8.00572432530925e-002
1.49285278645894e-002,-8.58280707010403e-006,-8.06140826262280e-002
1.50323639874246e-002,-8.70312137600400e-006,-8.11747944154441e-002
1.51369223476100e-002,-8.82510867384803e-006,-8.17394079368264e-002
1.52422079687035e-002,-8.94780532281280e-006,-8.23079525112541e-002
1.53482259092047e-002,-9.07320611352263e-006,-8.28804378902861e-002
1.54549812627980e-002,-9.19936691164642e-006,-8.34569227161548e-002
1.55624791585970e-002,-9.32778719114262e-006,-8.40374069742720e-002
1.56707247613913e-002,-9.45800108211207e-006,-8.46219330083611e-002
1.57797232718942e-002,-9.59003243923033e-006,-8.52105236161270e-002
