Freq.	V(out5)
1.70299229192543e+004	-1.87972318668377e+001,1.38846382299283e+000
1.71483754005812e+004	-1.87958114296603e+001,1.39798772114145e+000
1.72676517840714e+004	-1.87943715487031e+001,1.40757509578190e+000
1.73877578004175e+004	-1.87929119631813e+001,1.41722633168503e+000
1.75086992201724e+004	-1.87914324089614e+001,1.42694181515359e+000
1.76304818540263e+004	-1.87899326185224e+001,1.43672193401233e+000
1.77531115530861e+004	-1.87884123209165e+001,1.44656707759429e+000
1.78765942091561e+004	-1.87868712417296e+001,1.45647763672874e+000
1.80009357550215e+004	-1.87853091030416e+001,1.46645400372770e+000
1.81261421647333e+004	-1.87837256233862e+001,1.47649657237219e+000
1.82522194538953e+004	-1.87821205177099e+001,1.48660573789893e+000
1.83791736799531e+004	-1.87804934973318e+001,1.49678189698394e+000
1.85070109424852e+004	-1.87788442699024e+001,1.50702544772771e+000
1.86357373834959e+004	-1.87771725393613e+001,1.51733678964041e+000
1.87653591877106e+004	-1.87754780058965e+001,1.52771632362419e+000
1.88958825828731e+004	-1.87737603659015e+001,1.53816445195529e+000
1.90273138400441e+004	-1.87720193119331e+001,1.54868157826917e+000
1.91596592739035e+004	-1.87702545326687e+001,1.55926810753840e+000
1.92929252430528e+004	-1.87684657128629e+001,1.56992444605687e+000
1.94271181503214e+004	-1.87666525333046e+001,1.58065100141849e+000
1.95622444430737e+004	-1.87648146707727e+001,1.59144818249818e+000
1.96983106135193e+004	-1.87629517979925e+001,1.60231639942916e+000
1.98353231990244e+004	-1.87610635835914e+001,1.61325606358264e+000
1.99732887824264e+004	-1.87591496920541e+001,1.62426758754512e+000
2.01122139923499e+004	-1.87572097836776e+001,1.63535138509651e+000
2.02521055035251e+004	-1.87552435145262e+001,1.64650787118448e+000
2.03929700371089e+004	-1.87532505363861e+001,1.65773746190119e+000
2.05348143610071e+004	-1.87512304967193e+001,1.66904057445824e+000
2.06776452902006e+004	-1.87491830386177e+001,1.68041762716087e+000
2.08214696870716e+004	-1.87471078007570e+001,1.69186903937930e+000
2.09662944617345e+004	-1.87450044173497e+001,1.70339523152487e+000
2.11121265723670e+004	-1.87428725180985e+001,1.71499662501865e+000
2.12589730255449e+004	-1.87407117281495e+001,1.72667364226267e+000
2.14068408765785e+004	-1.87385216680440e+001,1.73842670661220e+000
2.15557372298518e+004	-1.87363019536717e+001,1.75025624234289e+000
2.17056692391635e+004	-1.87340521962225e+001,1.76216267461993e+000
2.18566441080711e+004	-1.87317720021384e+001,1.77414642946597e+000
2.20086690902366e+004	-1.87294609730657e+001,1.78620793372604e+000
2.21617514897755e+004	-1.87271187058054e+001,1.79834761503655e+000
2.23158986616072e+004	-1.87247447922662e+001,1.81056590178565e+000
2.24711180118087e+004	-1.87223388194136e+001,1.82286322308229e+000
2.26274169979703e+004	-1.87199003692225e+001,1.83524000871495e+000
2.27848031295539e+004	-1.87174290186272e+001,1.84769668911515e+000
2.29432839682540e+004	-1.87149243394716e+001,1.86023369531956e+000
2.31028671283607e+004	-1.87123858984602e+001,1.87285145892914e+000
2.32635602771258e+004	-1.87098132571085e+001,1.88555041206630e+000
2.34253711351308e+004	-1.87072059716923e+001,1.89833098733735e+000
2.35883074766584e+004	-1.87045635931985e+001,1.91119361778450e+000
2.37523771300656e+004	-1.87018856672744e+001,1.92413873684615e+000
2.39175879781598e+004	-1.86991717341778e+001,1.93716677830850e+000
2.40839479585779e+004	-1.86964213287265e+001,1.95027817626106e+000
2.42514650641672e+004	-1.86936339802481e+001,1.96347336504895e+000
2.44201473433698e+004	-1.86908092125294e+001,1.97675277922378e+000
2.45900029006090e+004	-1.86879465437656e+001,1.99011685349542e+000
2.47610398966791e+004	-1.86850454865105e+001,2.00356602267997e+000
2.49332665491369e+004	-1.86821055476250e+001,2.01710072164905e+000
2.51066911326969e+004	-1.86791262282273e+001,2.03072138527458e+000
2.52813219796289e+004	-1.86761070236418e+001,2.04442844837805e+000
2.54571674801583e+004	-1.86730474233488e+001,2.05822234567130e+000
2.56342360828688e+004	-1.86699469109338e+001,2.07210351170264e+000
2.58125362951089e+004	-1.86668049640379e+001,2.08607238079543e+000
2.59920766834004e+004	-1.86636210543059e+001,2.10012938699413e+000
2.61728658738499e+004	-1.86603946473373e+001,2.11427496399829e+000
2.63549125525633e+004	-1.86571252026356e+001,2.12850954510454e+000
2.65382254660631e+004	-1.86538121735584e+001,2.14283356314150e+000
2.67228134217088e+004	-1.86504550072683e+001,2.15724745040388e+000
2.69086852881198e+004	-1.86470531446814e+001,2.17175163859198e+000
2.70958499956018e+004	-1.86436060204198e+001,2.18634655873764e+000
2.72843165365756e+004	-1.86401130627611e+001,2.20103264114185e+000
2.74740939660091e+004	-1.86365736935898e+001,2.21581031530058e+000
2.76651914018527e+004	-1.86329873283488e+001,2.23068000983411e+000
2.78576180254770e+004	-1.86293533759910e+001,2.24564215241434e+000
2.80513830821141e+004	-1.86256712389302e+001,2.26069716969307e+000
2.82464958813020e+004	-1.86219403129946e+001,2.27584548722263e+000
2.84429657973313e+004	-1.86181599873790e+001,2.29108752937958e+000
2.86408022696961e+004	-1.86143296445971e+001,2.30642371928778e+000
2.88400148035476e+004	-1.86104486604360e+001,2.32185447873651e+000
2.90406129701502e+004	-1.86065164039097e+001,2.33738022809744e+000
2.92426064073419e+004	-1.86025322372129e+001,2.35300138624556e+000
2.94460048199971e+004	-1.85984955156768e+001,2.36871837046926e+000
2.96508179804929e+004	-1.85944055877239e+001,2.38453159638804e+000
2.98570557291789e+004	-1.85902617948247e+001,2.40044147786071e+000
3.00647279748495e+004	-1.85860634714534e+001,2.41644842689924e+000
3.02738446952202e+004	-1.85818099450455e+001,2.43255285357741e+000
3.04844159374071e+004	-1.85775005359567e+001,2.44875516593309e+000
3.06964518184096e+004	-1.85731345574201e+001,2.46505576988107e+000
3.09099625255962e+004	-1.85687113155067e+001,2.48145506911065e+000
3.11249583171943e+004	-1.85642301090852e+001,2.49795346499109e+000
3.13414495227828e+004	-1.85596902297834e+001,2.51455135647105e+000
3.15594465437887e+004	-1.85550909619493e+001,2.53124913997887e+000
3.17789598539863e+004	-1.85504315826146e+001,2.54804720931840e+000
3.20000000000012e+004	-1.85457113614586e+001,2.56494595556408e+000
3.22225776018162e+004	-1.85409295607723e+001,2.58194576695639e+000
3.24467033532821e+004	-1.85360854354247e+001,2.59904702879248e+000
3.26723880226314e+004	-1.85311782328299e+001,2.61625012331583e+000
3.28996424529954e+004	-1.85262071929137e+001,2.63355542960835e+000
3.31284775629253e+004	-1.85211715480845e+001,2.65096332347326e+000
3.33589043469171e+004	-1.85160705232027e+001,2.66847417732156e+000
3.35909338759394e+004	-1.85109033355522e+001,2.68608836005596e+000
3.38245772979654e+004	-1.85056691948135e+001,2.70380623695310e+000
3.40598458385088e+004	-1.85003673030381e+001,2.72162816954117e+000
3.42967508011627e+004	-1.84949968546242e+001,2.73955451547907e+000
3.45353035681430e+004	-1.84895570362930e+001,2.75758562843441e+000
3.47755156008352e+004	-1.84840470270686e+001,2.77572185795456e+000
3.50173984403450e+004	-1.84784659982569e+001,2.79396354934331e+000
3.52609637080529e+004	-1.84728131134274e+001,2.81231104353123e+000
3.55062231061724e+004	-1.84670875283992e+001,2.83076467693823e+000
3.57531884183124e+004	-1.84612883912213e+001,2.84932478135411e+000
3.60018715100433e+004	-1.84554148421645e+001,2.86799168379098e+000
3.62522843294670e+004	-1.84494660137064e+001,2.88676570635760e+000
3.65044389077910e+004	-1.84434410305246e+001,2.90564716611408e+000
3.67583473599065e+004	-1.84373390094882e+001,2.92463637493650e+000
3.70140218849706e+004	-1.84311590596512e+001,2.94373363937800e+000
3.72714747669920e+004	-1.84249002822517e+001,2.96293926051969e+000
3.75307183754216e+004	-1.84185617707090e+001,2.98225353383008e+000
3.77917651657464e+004	-1.84121426106243e+001,3.00167674902091e+000
3.80546276800886e+004	-1.84056418797859e+001,3.02120918989210e+000
3.83193185478072e+004	-1.83990586481724e+001,3.04085113419021e+000
3.85858504861058e+004	-1.83923919779619e+001,3.06060285345390e+000
3.88542363006430e+004	-1.83856409235424e+001,3.08046461285946e+000
3.91244888861477e+004	-1.83788045315245e+001,3.10043667106983e+000
3.93966212270389e+004	-1.83718818407566e+001,3.12051928007650e+000
3.96706463980491e+004	-1.83648718823440e+001,3.14071268504244e+000
3.99465775648532e+004	-1.83577736796686e+001,3.16101712414427e+000
4.02244279847001e+004	-1.83505862484130e+001,3.18143282841138e+000
4.05042110070506e+004	-1.83433085965876e+001,3.20196002156327e+000
4.07859400742180e+004	-1.83359397245594e+001,3.22259891984722e+000
4.10696287220146e+004	-1.83284786250845e+001,3.24334973187330e+000
4.13552905804014e+004	-1.83209242833441e+001,3.26421265844897e+000
4.16429393741435e+004	-1.83132756769821e+001,3.28518789241281e+000
4.19325889234693e+004	-1.83055317761496e+001,3.30627561846032e+000
4.22242531447343e+004	-1.82976915435461e+001,3.32747601298425e+000
4.25179460510901e+004	-1.82897539344715e+001,3.34878924389523e+000
4.28136817531573e+004	-1.82817178968768e+001,3.37021547045319e+000
4.31114744597038e+004	-1.82735823714198e+001,3.39175484309341e+000
4.34113384783272e+004	-1.82653462915236e+001,3.41340750325481e+000
4.37132882161424e+004	-1.82570085834400e+001,3.43517358320356e+000
4.40173381804736e+004	-1.82485681663165e+001,3.45705320585497e+000
4.43235029795514e+004	-1.82400239522660e+001,3.47904648460015e+000
4.46317973232148e+004	-1.82313748464405e+001,3.50115352312810e+000
4.49422360236177e+004	-1.82226197471107e+001,3.52337441524596e+000
4.52548339959409e+004	-1.82137575457462e+001,3.54570924470474e+000
4.55696062591082e+004	-1.82047871271048e+001,3.56815808501218e+000
4.58865679365084e+004	-1.81957073693200e+001,3.59072099926131e+000
4.62057342567218e+004	-1.81865171439978e+001,3.61339803994551e+000
4.65271205542519e+004	-1.81772153163147e+001,3.63618924878119e+000
4.68507422702619e+004	-1.81678007451217e+001,3.65909465652534e+000
4.71766149533172e+004	-1.81582722830529e+001,3.68211428279450e+000
4.75047542601315e+004	-1.81486287766372e+001,3.70524813588567e+000
4.78351759563200e+004	-1.81388690664156e+001,3.72849621259599e+000
4.81678959171562e+004	-1.81289919870625e+001,3.75185849804276e+000
4.85029301283348e+004	-1.81189963675148e+001,3.77533496547893e+000
4.88402946867399e+004	-1.81088810311004e+001,3.79892557611996e+000
4.91800058012184e+004	-1.80986447956757e+001,3.82263027896136e+000
4.95220797933585e+004	-1.80882864737671e+001,3.84644901060074e+000
4.98665330982741e+004	-1.80778048727190e+001,3.87038169505538e+000
5.02133822653942e+004	-1.80671987948403e+001,3.89442824359745e+000
5.05626439592583e+004	-1.80564670375667e+001,3.91858855456450e+000
5.09143349603169e+004	-1.80456083936174e+001,3.94286251319590e+000
5.12684721657380e+004	-1.80346216511681e+001,3.96724999144691e+000
5.16250725902183e+004	-1.80235055940160e+001,3.99175084783167e+000
5.19841533668013e+004	-1.80122590017631e+001,4.01636492724136e+000
5.23457317477002e+004	-1.80008806499977e+001,4.04109206077775e+000
5.27098251051269e+004	-1.79893693104817e+001,4.06593206559031e+000
5.30764509321265e+004	-1.79777237513462e+001,4.09088474470608e+000
5.34456268434179e+004	-1.79659427372900e+001,4.11594988687072e+000
5.38173705762400e+004	-1.79540250297858e+001,4.14112726638481e+000
5.41916999912041e+004	-1.79419693872894e+001,4.16641664294943e+000
5.45686330731516e+004	-1.79297745654589e+001,4.19181776150535e+000
5.49481879320186e+004	-1.79174393173730e+001,4.21733035208701e+000
5.53303828037058e+004	-1.79049623937611e+001,4.24295412966973e+000
5.57152360509544e+004	-1.78923425432381e+001,4.26868879401971e+000
5.61027661642287e+004	-1.78795785125399e+001,4.29453402955872e+000
5.64929917626044e+004	-1.78666690467708e+001,4.32048950521979e+000
5.68859315946630e+004	-1.78536128896552e+001,4.34655487430981e+000
5.72816045393927e+004	-1.78404087837905e+001,4.37272977438392e+000
5.76800296070956e+004	-1.78270554709142e+001,4.39901382710991e+000
5.80812259403008e+004	-1.78135516921652e+001,4.42540663815597e+000
5.84852128146842e+004	-1.77998961883667e+001,4.45190779705582e+000
5.88920096399946e+004	-1.77860877002939e+001,4.47851687711638e+000
5.93016359609863e+004	-1.77721249689703e+001,4.50523343528731e+000
5.97141114583583e+004	-1.77580067359524e+001,4.53205701206948e+000
6.01294559496994e+004	-1.77437317436265e+001,4.55898713141495e+000
6.05476893904408e+004	-1.77292987355106e+001,4.58602330063508e+000
6.09688318748147e+004	-1.77147064565637e+001,4.61316501031002e+000
6.13929036368196e+004	-1.76999536534980e+001,4.64041173420927e+000
6.18199250511928e+004	-1.76850390750956e+001,4.66776292922052e+000
6.22499166343890e+004	-1.76699614725332e+001,4.69521803528027e+000
6.26828990455661e+004	-1.76547195997112e+001,4.72277647531227e+000
6.31188930875778e+004	-1.76393122135901e+001,4.75043765516991e+000
6.35579197079731e+004	-1.76237380745236e+001,4.77820096360049e+000
6.40000000000029e+004	-1.76079959466097e+001,4.80606577219382e+000
6.44451552036329e+004	-1.75920845980341e+001,4.83403143536123e+000
6.48934067065648e+004	-1.75760028014288e+001,4.86209729030425e+000
6.53447760452633e+004	-1.75597493342257e+001,4.89026265700794e+000
6.57992849059912e+004	-1.75433229790254e+001,4.91852683822481e+000
6.62569551258511e+004	-1.75267225239579e+001,4.94688911948813e+000
6.67178086938348e+004	-1.75099467630602e+001,4.97534876911462e+000
6.71818677518793e+004	-1.74929944966464e+001,5.00390503823252e+000
6.76491545959314e+004	-1.74758645316931e+001,5.03255716080423e+000
6.81196916770181e+004	-1.74585556822167e+001,5.06130435367493e+000
6.85935016023259e+004	-1.74410667696644e+001,5.09014581661620e+000
6.90706071362865e+004	-1.74233966233005e+001,5.11908073239280e+000
6.95510312016709e+004	-1.74055440806031e+001,5.14810826682760e+000
7.00347968806905e+004	-1.73875079876584e+001,5.17722756888704e+000
7.05219274161063e+004	-1.73692871995567e+001,5.20643777077792e+000
7.10124462123453e+004	-1.73508805807986e+001,5.23573798804309e+000
7.15063768366253e+004	-1.73322870056931e+001,5.26512731968658e+000
7.20037430200871e+004	-1.73135053587648e+001,5.29460484829673e+000
7.25045686589344e+004	-1.72945345351607e+001,5.32416964018681e+000
7.30088778155825e+004	-1.72753734410574e+001,5.35382074554778e+000
7.35166947198136e+004	-1.72560209940695e+001,5.38355719861396e+000
7.40280437699418e+004	-1.72364761236608e+001,5.41337801783784e+000
7.45429495339846e+004	-1.72167377715499e+001,5.44328220608791e+000
7.50614367508437e+004	-1.71968048921261e+001,5.47326875084264e+000
7.55835303314934e+004	-1.71766764528561e+001,5.50333662441309e+000
7.61092553601777e+004	-1.71563514346918e+001,5.53348478417487e+000
7.66386370956150e+004	-1.71358288324779e+001,5.56371217281343e+000
7.71717009722122e+004	-1.71151076553634e+001,5.59401771857604e+000
7.77084726012866e+004	-1.70941869271989e+001,5.62440033555532e+000
7.82489777722960e+004	-1.70730656869457e+001,5.65485892396714e+000
7.87932424540783e+004	-1.70517429890707e+001,5.68539237045980e+000
7.93412927960988e+004	-1.70302179039451e+001,5.71599954842822e+000
7.98931551297069e+004	-1.70084895182394e+001,5.74667931834323e+000
8.04488559694008e+004	-1.69865569353099e+001,5.77743052810234e+000
8.10084220141017e+004	-1.69644192755847e+001,5.80825201339033e+000
8.15718801484366e+004	-1.69420756769422e+001,5.83914259805886e+000
8.21392574440297e+004	-1.69195252950885e+001,5.87010109451484e+000
8.27105811608034e+004	-1.68967673039254e+001,5.90112630413099e+000
8.32858787482877e+004	-1.68738008959109e+001,5.93221701767135e+000
8.38651778469392e+004	-1.68506252824113e+001,5.96337201573577e+000
8.44485062894692e+004	-1.68272396940621e+001,5.99459006919915e+000
8.50358921021808e+004	-1.68036433810926e+001,6.02586993970209e+000
8.56273635063152e+004	-1.67798356136670e+001,6.05721038012674e+000
8.62229489194083e+004	-1.67558156821994e+001,6.08861013510865e+000
8.68226769566551e+004	-1.67315828976774e+001,6.12006794154322e+000
8.74265764322855e+004	-1.67071365919504e+001,6.15158252913796e+000
8.80346763609478e+004	-1.66824761180356e+001,6.18315262094599e+000
8.86470059591034e+004	-1.66576008503856e+001,6.21477693394861e+000
8.92635946464302e+004	-1.66325101851644e+001,6.24645417962900e+000
8.98844720472361e+004	-1.66072035405006e+001,6.27818306457271e+000
9.05096679918824e+004	-1.65816803567292e+001,6.30996229108351e+000
9.11392125182170e+004	-1.65559400966178e+001,6.34179055781491e+000
9.17731358730174e+004	-1.65299822455889e+001,6.37366656040616e+000
9.24114685134442e+004	-1.65038063119035e+001,6.40558899216012e+000
9.30542411085044e+004	-1.64774118268575e+001,6.43755654470310e+000
9.37014845405246e+004	-1.64507983449433e+001,6.46956790868151e+000
9.43532299066351e+004	-1.64239654439979e+001,6.50162177446777e+000
9.50095085202638e+004	-1.63969127253323e+001,6.53371683288337e+000
9.56703519126407e+004	-1.63696398138499e+001,6.56585177592658e+000
9.63357918343130e+004	-1.63421463581397e+001,6.59802529752155e+000
9.70058602566702e+004	-1.63144320305419e+001,6.63023609428946e+000
9.76805893734805e+004	-1.62864965272100e+001,6.66248286631463e+000
9.83600116024376e+004	-1.62583395681440e+001,6.69476431793220e+000
9.90441595867178e+004	-1.62299608971931e+001,6.72707915853803e+000
9.97330661965489e+004	-1.62013602820514e+001,6.75942610339391e+000
1.00426764530789e+005	-1.61725375142198e+001,6.79180387445633e+000
1.01125287918517e+005	-1.61434924089459e+001,6.82421120121501e+000
1.01828669920635e+005	-1.61142248051442e+001,6.85664682153691e+000
1.02536944331477e+005	-1.60847345652824e+001,6.88910948253068e+000
1.03250145180437e+005	-1.60550215752575e+001,6.92159794140466e+000
1.03968306733603e+005	-1.60250857442233e+001,6.95411096635703e+000
1.04691463495401e+005	-1.59949270044086e+001,6.98664733745682e+000
1.05419650210255e+005	-1.59645453109007e+001,7.01920584754117e+000
1.06152901864254e+005	-1.59339406414063e+001,7.05178530311345e+000
1.06891253686837e+005	-1.59031129959701e+001,7.08438452526282e+000
1.07634741152481e+005	-1.58720623966781e+001,7.11700235057568e+000
1.08383399982409e+005	-1.58407888873276e+001,7.14963763205639e+000
1.09137266146304e+005	-1.58092925330548e+001,7.18228924006378e+000
1.09896375864038e+005	-1.57775734199503e+001,7.21495606323484e+000
1.10660765607412e+005	-1.57456316546267e+001,7.24763700942586e+000
1.11430472101909e+005	-1.57134673637609e+001,7.28033100665083e+000
1.12205532328458e+005	-1.56810806936014e+001,7.31303700402343e+000
1.12985983525210e+005	-1.56484718094409e+001,7.34575397270113e+000
1.13771863189327e+005	-1.56156408950618e+001,7.37848090682377e+000
1.14563209078786e+005	-1.55825881521353e+001,7.41121682446256e+000
1.15360059214192e+005	-1.55493137995958e+001,7.44396076855807e+000
1.16162451880602e+005	-1.55158180729725e+001,7.47671180786301e+000
1.16970425629369e+005	-1.54821012236926e+001,7.50946903787518e+000
1.17784019279990e+005	-1.54481635183351e+001,7.54223158177701e+000
1.18603271921974e+005	-1.54140052378689e+001,7.57499859135313e+000
1.19428222916717e+005	-1.53796266768240e+001,7.60776924792600e+000
1.20258911899400e+005	-1.53450281424576e+001,7.64054276325826e+000
1.21095378780882e+005	-1.53102099538561e+001,7.67331838046786e+000
1.21937663749630e+005	-1.52751724410128e+001,7.70609537492344e+000
1.22785807273640e+005	-1.52399159438581e+001,7.73887305513589e+000
1.23639850102387e+005	-1.52044408112648e+001,7.77165076362863e+000
1.24499833268779e+005	-1.51687473999967e+001,7.80442787780860e+000
1.25365798091133e+005	-1.51328360736261e+001,7.83720381081742e+000
1.26237786175157e+005	-1.50967072014116e+001,7.86997801236822e+000
1.27115839415947e+005	-1.50603611571375e+001,7.90274996956571e+000
1.28000000000007e+005	-1.50237983179104e+001,7.93551920771128e+000
1.28890310407267e+005	-1.49870190629141e+001,7.96828529109132e+000
1.29786813413130e+005	-1.49500237721229e+001,8.00104782374727e+000
1.30689552090528e+005	-1.49128128249827e+001,8.03380645021884e+000
1.31598569811983e+005	-1.48753865990411e+001,8.06656085627363e+000
1.32513910251703e+005	-1.48377454685411e+001,8.09931076961085e+000
1.33435617387671e+005	-1.47998898029791e+001,8.13205596053669e+000
1.34363735503760e+005	-1.47618199656161e+001,8.16479624261989e+000
1.35298309191864e+005	-1.47235363119337e+001,8.19753147332949e+000
1.36239383354037e+005	-1.46850391880874e+001,8.23026155461906e+000
1.37187003204653e+005	-1.46463289292781e+001,8.26298643351045e+000
1.38141214272574e+005	-1.46074058581078e+001,8.29570610262908e+000
1.39102062403343e+005	-1.45682702828924e+001,8.32842060071011e+000
1.40069593761382e+005	-1.45289224959164e+001,8.36113001308335e+000
1.41043854832214e+005	-1.44893627716679e+001,8.39383447210916e+000
1.42024892424692e+005	-1.44495913650225e+001,8.42653415758719e+000
1.43012753673252e+005	-1.44096085093912e+001,8.45922929712457e+000
1.44007486040175e+005	-1.43694144148261e+001,8.49192016646793e+000
1.45009137317870e+005	-1.43290092660849e+001,8.52460708979617e+000
1.46017755631166e+005	-1.42883932206569e+001,8.55729043997219e+000
1.47033389439628e+005	-1.42475664067624e+001,8.58997063874403e+000
1.48056087539885e+005	-1.42065289212782e+001,8.62264815692390e+000
1.49085899067970e+005	-1.41652808276781e+001,8.65532351448962e+000
1.50122873501689e+005	-1.41238221538779e+001,8.68799728067366e+000
1.51167060662988e+005	-1.40821528900762e+001,8.72067007398403e+000
1.52218510720356e+005	-1.40402729865685e+001,8.75334256216978e+000
1.53277274191231e+005	-1.39981823514815e+001,8.78601546216006e+000
1.54343401944426e+005	-1.39558808485030e+001,8.81868953993222e+000
1.55416945202574e+005	-1.39133682945796e+001,8.85136561032417e+000
1.56497955544593e+005	-1.38706444575468e+001,8.88404453680858e+000
1.57586484908158e+005	-1.38277090537536e+001,8.91672723119405e+000
1.58682585592199e+005	-1.37845617456411e+001,8.94941465327393e+000
1.59786310259415e+005	-1.37412021392786e+001,8.98210781041955e+000
1.60897711938803e+005	-1.36976297818840e+001,9.01480775710235e+000
1.62016844028205e+005	-1.36538441592868e+001,9.04751559436522e+000
1.63143760296874e+005	-1.36098446933830e+001,9.08023246921711e+000
1.64278514888061e+005	-1.35656307395271e+001,9.11295957397587e+000
1.65421162321608e+005	-1.35212015839291e+001,9.14569814552565e+000
1.66571757496577e+005	-1.34765564409877e+001,9.17844946452037e+000
1.67730355693880e+005	-1.34316944506068e+001,9.21121485450923e+000
1.68897012578940e+005	-1.33866146754711e+001,9.24399568099435e+000
1.70071784204363e+005	-1.33413160983211e+001,9.27679335039950e+000
1.71254727012632e+005	-1.32957976191540e+001,9.30960930898466e+000
1.72445897838818e+005	-1.32500580524326e+001,9.34244504166396e+000
1.73645353913312e+005	-1.32040961242417e+001,9.37530207075539e+000
1.74853152864572e+005	-1.31579104694447e+001,9.40818195463599e+000
1.76069352721897e+005	-1.31114996287805e+001,9.44108628632798e+000
1.77294011918208e+005	-1.30648620459528e+001,9.47401669198995e+000
1.78527189292862e+005	-1.30179960647045e+001,9.50697482931631e+000
1.79768944094474e+005	-1.29708999258362e+001,9.53996238585940e+000
1.81019335983766e+005	-1.29235717642289e+001,9.57298107724744e+000
1.82278425036435e+005	-1.28760096058399e+001,9.60603264530942e+000
1.83546271746036e+005	-1.28282113646532e+001,9.63911885611230e+000
1.84822937026890e+005	-1.27801748396406e+001,9.67224149788603e+000
1.86108482217010e+005	-1.27318977116932e+001,9.70540237885047e+000
1.87402969081051e+005	-1.26833775405046e+001,9.73860332494847e+000
1.88706459813272e+005	-1.26346117614764e+001,9.77184617745660e+000
1.90019017040529e+005	-1.25855976825924e+001,9.80513279049110e+000
1.91340703825283e+005	-1.25363324812523e+001,9.83846502840986e+000
1.92671583668628e+005	-1.24868132011362e+001,9.87184476308238e+000
1.94011720513342e+005	-1.24370367490126e+001,9.90527387105575e+000
1.95361178746963e+005	-1.23869998915533e+001,9.93875423059220e+000
1.96720023204877e+005	-1.23366992521486e+001,9.97228771857756e+000
1.98088319173437e+005	-1.22861313076727e+001,1.00058762073145e+001
1.99466132393099e+005	-1.22352923852912e+001,1.00395215611670e+001
2.00853529061580e+005	-1.21841786592286e+001,1.00732256330808e+001
2.02250575837036e+005	-1.21327861475386e+001,1.01069902609609e+001
2.03657339841271e+005	-1.20811107088660e+001,1.01408172639084e+001
2.05073888662955e+005	-1.20291480392338e+001,1.01747084383014e+001
2.06500290360876e+005	-1.19768936687906e+001,1.02086655537370e+001
2.07936613467208e+005	-1.19243429585952e+001,1.02426903488080e+001
2.09382926990804e+005	-1.18714910973897e+001,1.02767845267230e+001
2.10839300420511e+005	-1.18183330983835e+001,1.03109497507629e+001
2.12305803728509e+005	-1.17648637960553e+001,1.03451876395639e+001
2.13782507373675e+005	-1.17110778429618e+001,1.03794997622290e+001
2.15269482304963e+005	-1.16569697065666e+001,1.04138876332597e+001
2.16766799964820e+005	-1.16025336660828e+001,1.04483527073027e+001
2.18274532292610e+005	-1.15477638093558e+001,1.04828963737035e+001
2.19792751728078e+005	-1.14926540297686e+001,1.05175199508660e+001
2.21321531214826e+005	-1.14371980231399e+001,1.05522246804175e+001
2.22860944203821e+005	-1.13813892847595e+001,1.05870117211452e+001
2.24411064656918e+005	-1.13252211063358e+001,1.06218821427464e+001
2.25971967050421e+005	-1.12686865730902e+001,1.06568369193366e+001
2.27543726378655e+005	-1.12117785608617e+001,1.06918769227409e+001
2.29126418157574e+005	-1.11544897332791e+001,1.07270029155489e+001
2.30720118428386e+005	-1.10968125389824e+001,1.07622155439333e+001
2.32324903761207e+005	-1.10387392089434e+001,1.07975153302151e+001
2.33940851258740e+005	-1.09802617538347e+001,1.08329026651807e+001
2.35568038559982e+005	-1.09213719615130e+001,1.08683778001317e+001
2.37206543843949e+005	-1.08620613945809e+001,1.09039408386688e+001
2.38856445833437e+005	-1.08023213880426e+001,1.09395917282004e+001
2.40517823798801e+005	-1.07421430470882e+001,1.09753302511634e+001
2.42190757561767e+005	-1.06815172450040e+001,1.10111560159523e+001
2.43875327499262e+005	-1.06204346212005e+001,1.10470684475494e+001
2.45571614547282e+005	-1.05588855793757e+001,1.10830667778485e+001
2.47279700204775e+005	-1.04968602858864e+001,1.11191500356549e+001
2.48999666537560e+005	-1.04343486682157e+001,1.11553170363710e+001
2.50731596182268e+005	-1.03713404136757e+001,1.11915663713420e+001
2.52475572350315e+005	-1.03078249682888e+001,1.12278963968637e+001
2.54231678831896e+005	-1.02437915358913e+001,1.12643052228400e+001
2.56000000000015e+005	-1.01792290774419e+001,1.13007907010862e+001
2.57780620814535e+005	-1.01141263105990e+001,1.13373504132652e+001
2.59573626826263e+005	-1.00484717095649e+001,1.13739816584507e+001
2.61379104181057e+005	-9.98225350518891e+000,1.14106814403130e+001
2.63197139623969e+005	-9.91545968539772e+000,1.14474464539144e+001
2.65027820503409e+005	-9.84807799594562e+000,1.14842730721117e+001
2.66871234775343e+005	-9.78009594149790e+000,1.15211573315574e+001
2.68727471007521e+005	-9.71150078711425e+000,1.15580949182924e+001
2.70596618383730e+005	-9.64227956010448e+000,1.15950811529263e+001
2.72478766708077e+005	-9.57241905233289e+000,1.16321109753983e+001
2.74374006409308e+005	-9.50190582294744e+000,1.16691789293163e+001
2.76282428545150e+005	-9.43072620161978e+000,1.17062791458671e+001
2.78204124806688e+005	-9.35886629228584e+000,1.17434053272981e+001
2.80139187522766e+005	-9.28631197742336e+000,1.17805507299658e+001
2.82087709664429e+005	-9.21304892293531e+000,1.18177081469513e+001
2.84049784849386e+005	-9.13906258362952e+000,1.18548698902432e+001
2.86025507346506e+005	-9.06433820936257e+000,1.18920277724873e+001
2.88014972080353e+005	-8.98886085188027e+000,1.19291730883091e+001
2.90018274635742e+005	-8.91261537238043e+000,1.19662965952098e+001
2.92035511262334e+005	-8.83558644987115e+000,1.20033884940452e+001
